type,name,geometry
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:12648530:1,"MULTIPOLYGON (((59.724871 16.49, 59.654871 16.49, 59.654871 17.42, 59.724871 17.42, 59.724871 16.49)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:12648527:1,"MULTIPOLYGON (((70.425141 28.26, 70.495141 28.26, 70.495141 27.33, 70.425141 27.33, 70.425141 28.26)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:12648522:1,"MULTIPOLYGON (((68.055006 11.694982, 68.055006 11.624982, 67.125006 11.624982, 67.125006 11.694982, 68.055006 11.694982)))"
IfcOpeningElement,NLRS_32.31_DO_profielstaalkozijn muuromvattend met enkele deur:2324x850_R_binnendeur:12605213:1,"MULTIPOLYGON (((62.095006 33.024865, 62.095006 33.094865, 63.025006 33.094865, 63.025006 33.024865, 62.095006 33.024865)))"
IfcOpeningElement,NLRS_32.31_DO_kozijn douche:930x2350 GLASS:12151831:1,"MULTIPOLYGON (((33.950006 13.02, 33.950006 12.99, 33.050006 12.99, 33.050006 13.02, 33.950006 13.02)))"
IfcOpeningElement,NLRS_32.31_DO_kozijn douche:930x2350 GLASS:12137383:1,"MULTIPOLYGON (((60.666021 17.655, 60.666021 17.625, 59.766021 17.625, 59.766021 17.655, 60.666021 17.655)))"
IfcOpeningElement,NLRS_32.31_DO_kozijn douche:930x2350 GLASS:12135827:1,"MULTIPOLYGON (((66.845006 12.632548, 66.875006 12.632548, 66.875006 11.732548, 66.845006 11.732548, 66.845006 12.632548)))"
IfcOpeningElement,NLRS_32.31_DO_kozijn douche:930x2350 GLASS:12132085:1,"MULTIPOLYGON (((26.325006 12.636289, 26.355006 12.636289, 26.355006 11.736289, 26.325006 11.736289, 26.325006 12.636289)))"
IfcOpeningElement,NLRS_32.31_DO_kozijn douche:930x2350 GLASS:12128408:1,"MULTIPOLYGON (((22.815006 32.170365, 22.785006 32.170365, 22.785006 33.070365, 22.815006 33.070365, 22.815006 32.170365)))"
IfcOpeningElement,NLRS_32.31_DO_kozijn douche:930x2350 GLASS:12123517:1,"MULTIPOLYGON (((20.1564 17.645, 20.1564 17.615, 19.2564 17.615, 19.2564 17.645, 20.1564 17.645)))"
