type,name,geometry
IfcSpace,Area:22643453,"MULTIPOLYGON (((11.496191 71.220516, 14.306191 71.220516, 14.306191 69.182516, 11.496191 69.182516, 11.496191 71.220516)))"
IfcSpace,Area:22643454,"MULTIPOLYGON (((18.396191 71.220516, 21.206191 71.220516, 21.206191 69.182516, 18.396191 69.182516, 18.396191 71.220516)))"
IfcSpace,Area:22643455,"MULTIPOLYGON (((25.296191 71.220516, 30.341191 71.220516, 30.341191 69.182516, 25.296191 69.182516, 25.296191 71.220516)))"
IfcSpace,Area:22643450,"MULTIPOLYGON (((30.573191 92.572516, 30.573191 97.652516, 32.611191 97.652516, 32.611191 92.572516, 30.573191 92.572516)))"
IfcSpace,Area:22643451,"MULTIPOLYGON (((5.579191 91.932516, 5.579191 85.672516, 3.541191 85.672516, 3.541191 91.932516, 5.579191 91.932516)))"
IfcSpace,Area:22643452,"MULTIPOLYGON (((5.579191 78.132516, 5.579191 71.872516, 3.541191 71.872516, 3.541191 78.132516, 5.579191 78.132516)))"
IfcSpace,Area:22643448,"MULTIPOLYGON (((17.756191 97.884516, 14.946191 97.884516, 14.946191 99.922516, 17.756191 99.922516, 17.756191 97.884516)))"
IfcSpace,Area:22643449,"MULTIPOLYGON (((24.656191 97.884516, 21.846191 97.884516, 21.846191 99.922516, 24.656191 99.922516, 24.656191 97.884516)))"
IfcSpace,Area:22643447,"MULTIPOLYGON (((10.856191 97.884516, 5.811191 97.884516, 5.811191 99.922516, 10.856191 99.922516, 10.856191 97.884516)))"
IfcSpace,Area:20855657,"MULTIPOLYGON (((5.579191 97.884516, 5.811191 97.884516, 10.856191 97.884516, 14.946191 97.884516, 17.756191 97.884516, 21.846191 97.884516, 24.656191 97.884516, 30.573191 97.884516, 30.573191 97.652516, 30.573191 92.572516, 30.573191 71.220516, 30.341191 71.220516, 25.296191 71.220516, 21.206191 71.220516, 18.396191 71.220516, 14.306191 71.220516, 11.496191 71.220516, 5.579191 71.220516, 5.579191 71.872516, 5.579191 78.132516, 5.579191 85.672516, 5.579191 91.932516, 5.579191 97.884516)))"
IfcSpace,meterkast A2-72,"MULTIPOLYGON (((36.411191 56.507516, 36.116191 56.507516, 36.021191 56.507516, 36.021191 57.357516, 36.411191 57.357516, 36.411191 56.507516)))"
IfcSpace,esco A2-72,"MULTIPOLYGON (((36.601191 55.579747, 36.601191 55.577516, 36.151191 55.577516, 36.151191 56.437516, 36.446191 56.437516, 36.601191 56.437516, 36.601191 55.855286, 36.601191 55.579747)))"
IfcSpace,meterkast A2-73,"MULTIPOLYGON (((46.036191 56.507516, 45.741191 56.507516, 45.741191 57.357516, 46.131191 57.357516, 46.131191 56.507516, 46.036191 56.507516)))"
IfcSpace,cera A2-73,"MULTIPOLYGON (((45.551191 54.582516, 45.551191 55.577516, 46.001191 55.577516, 46.001191 54.582516, 45.651191 54.582516, 45.551191 54.582516)))"
IfcSpace,esco A2-74,"MULTIPOLYGON (((45.551191 51.775286, 45.551191 51.777516, 46.001191 51.777516, 46.001191 50.917516, 45.706191 50.917516, 45.551191 50.917516, 45.551191 51.499747, 45.551191 51.775286)))"
IfcSpace,berging A2-70,"MULTIPOLYGON (((38.011191 51.707501, 38.011191 52.772516, 39.001191 52.772516, 39.001191 52.067501, 39.001191 52.027501, 39.001191 52.025906, 39.001191 51.707501, 38.011191 51.707501)))"
IfcSpace,esco A2-71,"MULTIPOLYGON (((33.476191 53.575016, 33.826191 53.575016, 33.826191 53.060286, 33.826191 52.805016, 33.476191 52.805016, 33.476191 53.575016)))"
IfcSpace,esco A1-87,"MULTIPOLYGON (((21.966191 88.572516, 21.966191 88.942516, 22.736191 88.942516, 22.736191 88.572516, 21.966191 88.572516)))"
IfcSpace,esco A1-80,"MULTIPOLYGON (((21.681191 81.799112, 21.681191 82.132516, 22.736191 82.132516, 22.736191 81.762516, 21.681191 81.762516, 21.681191 81.799112)))"
IfcSpace,meterkast A1-80,"MULTIPOLYGON (((23.626191 81.762516, 22.806191 81.762516, 22.806191 82.132516, 23.626191 82.132516, 23.626191 81.762516)))"
