type,name,geometry
IfcSpace,balkon A2-72,"MULTIPOLYGON (((27.771191 61.617516, 29.681191 61.617516, 29.684191 61.617516, 29.693691 61.617516, 29.693691 59.914747, 29.693691 58.960286, 29.693691 57.257516, 29.684191 57.257516, 29.681191 57.257516, 27.771191 57.257516, 27.771191 61.617516)))"
IfcSpace,balkon A2-71,"MULTIPOLYGON (((29.681191 45.737516, 27.771191 45.737516, 27.771191 50.097516, 29.681191 50.097516, 29.684191 50.097516, 29.693691 50.097516, 29.693691 48.399747, 29.693691 47.435286, 29.693691 45.737516, 29.684191 45.737516, 29.681191 45.737516)))"
IfcSpace,balkon A2-70,"MULTIPOLYGON (((44.076191 42.808016, 38.106191 42.808016, 38.106191 44.716421, 38.106191 44.722216, 44.076191 44.722216, 44.076191 44.716421, 44.076191 42.808016)))"
IfcSpace,badkamer A2-74,"MULTIPOLYGON (((47.433691 52.395016, 47.448691 52.395016, 47.448691 53.560016, 48.948691 53.560016, 48.948691 52.699016, 48.063691 52.699016, 48.063691 52.684016, 48.948691 52.684016, 48.948691 51.662516, 48.421191 51.662516, 48.421191 51.387516, 47.433691 51.387516, 47.433691 52.395016)))"
IfcSpace,badkamer A2-70,"MULTIPOLYGON (((42.831191 48.887516, 42.831191 48.902516, 41.723691 48.902516, 41.723691 49.812516, 42.831191 49.812516, 44.586191 49.812516, 44.586191 48.902516, 43.801191 48.902516, 43.801191 48.887516, 42.831191 48.887516)))"
IfcSpace,woonkamer A2-73,"MULTIPOLYGON (((47.943691 57.427516, 47.943691 62.340016, 49.158691 62.340016, 49.158691 62.563616, 51.503691 62.563616, 51.503691 62.340016, 51.901191 62.340016, 51.901191 61.702516, 52.121191 61.702516, 52.121191 61.675016, 52.390291 61.675016, 52.390291 60.080016, 52.121191 60.080016, 52.121191 60.052516, 51.901191 60.052516, 51.901191 58.822516, 52.121191 58.822516, 52.121191 58.795016, 52.390291 58.795016, 52.390291 57.200016, 52.121191 57.200016, 52.121191 57.172516, 51.901191 57.172516, 51.901191 55.942516, 52.121191 55.942516, 52.121191 55.915016, 52.390291 55.915016, 52.390291 54.320016, 52.121191 54.320016, 52.121191 54.292516, 51.901191 54.292516, 51.901191 53.780016, 49.063691 53.780016, 49.063691 57.427516, 47.943691 57.427516)))"
IfcSpace,woonkamer A2-74,"MULTIPOLYGON (((47.391191 50.182516, 51.763422 50.182516, 52.121191 50.182516, 52.121191 50.154016, 52.390291 50.154016, 52.390291 48.559016, 52.121191 48.559016, 52.121191 48.532516, 51.901191 48.532516, 51.901191 47.302516, 52.121191 47.302516, 52.121191 47.275016, 52.390291 47.275016, 52.390291 45.680016, 52.121191 45.680016, 52.121191 45.652516, 51.901191 45.652516, 51.901191 45.015016, 51.503691 45.015016, 51.503691 44.791416, 49.158691 44.791416, 49.158691 45.015016, 47.873691 45.015016, 47.873691 44.791416, 45.418691 44.791416, 45.418691 45.015016, 44.851191 45.015016, 44.851191 48.307516, 46.201191 48.307516, 46.201191 49.565016, 47.391191 49.565016, 47.391191 50.182516)))"
IfcSpace,slaapkamer A2-70,"MULTIPOLYGON (((41.678691 45.015016, 41.678691 48.787516, 42.831191 48.787516, 43.801191 48.787516, 44.601191 48.787516, 44.601191 45.015016, 44.133691 45.015016, 44.133691 44.791416, 41.678691 44.791416, 41.678691 44.859986, 41.678691 45.015016)))"
IfcSpace,woonkamer A2-71,"MULTIPOLYGON (((30.251191 53.575016, 32.051191 53.575016, 32.051191 50.242516, 34.031191 50.242516, 34.031191 45.015016, 33.133691 45.015016, 33.133691 44.791416, 30.788691 44.791416, 30.788691 45.015016, 30.251191 45.015016, 30.251191 45.657516, 30.031191 45.657516, 30.031191 45.680016, 29.762091 45.680016, 29.762091 47.275016, 30.031191 47.275016, 30.031191 47.302516, 30.251191 47.302516, 30.251191 48.532516, 30.031191 48.532516, 30.031191 48.560016, 29.762091 48.560016, 29.762091 50.155016, 30.031191 50.155016, 30.031191 50.182516, 30.251191 50.182516, 30.251191 51.412516, 30.031191 51.412516, 30.031191 51.440016, 29.762091 51.440016, 29.762091 53.035016, 30.031191 53.035016, 30.031191 53.062516, 30.251191 53.062516, 30.251191 53.575016)))"
IfcSpace,slaapkamer A2-72,"MULTIPOLYGON (((34.418691 62.340016, 34.418691 62.563616, 36.763691 62.563616, 36.763691 62.340016, 37.301191 62.340016, 37.301191 58.887516, 34.761191 58.887516, 34.418691 58.887516, 34.418691 62.202247, 34.418691 62.332516, 34.418691 62.340016)))"
IfcSpace,slaapkamer A2-73,"MULTIPOLYGON (((44.601191 58.697516, 43.463691 58.697516, 41.178691 58.697516, 41.178691 62.340016, 41.678691 62.340016, 41.678691 62.563616, 44.133691 62.563616, 44.133691 62.340016, 44.601191 62.340016, 44.601191 58.697516)))"
IfcSpace,slaapkamer A2-73,"MULTIPOLYGON (((47.873691 62.340016, 47.873691 58.697516, 44.851191 58.697516, 44.851191 62.340016, 45.418691 62.340016, 45.418691 62.563616, 47.873691 62.563616, 47.873691 62.340016)))"
IfcSpace,slaapkamer A2-74,"MULTIPOLYGON (((49.063691 51.612516, 49.063691 53.575016, 51.901191 53.575016, 51.901191 53.062516, 52.121191 53.062516, 52.121191 53.035016, 52.390291 53.035016, 52.390291 51.440016, 52.121191 51.440016, 52.121191 51.412516, 51.901191 51.412516, 51.901191 50.252516, 49.063691 50.252516, 49.063691 51.322516, 49.063691 51.612516)))"
IfcSpace,woonkamer A2-70,"MULTIPOLYGON (((41.608691 48.787516, 41.608691 48.785921, 41.608691 45.015016, 40.393691 45.015016, 40.393691 44.859986, 40.393691 44.791416, 38.048691 44.791416, 38.048691 45.015016, 37.551191 45.015016, 37.551191 49.477501, 39.036191 49.477501, 40.536191 49.477501, 41.608691 49.477501, 41.608691 48.837516, 41.608691 48.787516)))"
